400.0,16895.601481826965
400.68392769907183,15625.323714488739
401.3678553981436,15710.588065339423
402.0517830972154,17817.659282868935
402.73571079628726,16312.898754291738
403.41963849535904,15012.092416359163
404.10356619443087,17366.222198485942
404.7874938935027,17444.733513963194
405.4714215925745,16117.092288927919
406.1553492916463,16497.345421569942
406.8392769907181,17250.848001893362
407.52320468979,16929.89020873929
408.20713238886174,15742.684367138372
408.8910600879336,16228.394557972582
409.5749877870054,16987.699045601625
410.2589154860772,15226.613446793244
410.942843185149,15508.474492140667
411.6267708842208,15709.416949731869
412.3106985832926,15741.500940587446
412.9946262823645,14985.044144392492
413.67855398143627,17003.758942948574
414.362481680508,15158.792226478197
415.0464093795799,15020.457956308503
415.7303370786517,14879.918599990155
416.4142647777235,15454.899945023277
417.0981924767953,14088.925404673457
417.7821201758672,14752.070776991251
418.4660478749389,14408.896178073895
419.14997557401074,15733.874238836195
419.83390327308257,15029.673822535055
420.5178309721544,15515.766411350342
421.2017586712262,13835.977566202248
421.885686370298,15106.89559984906
422.5696140693698,14571.642128556605
423.2535417684416,13017.850164634374
423.93746946751344,16681.35269380039
424.62139716658527,14881.949125845065
425.305324865657,16025.909060025631
425.9892525647289,12556.964227607818
426.6731802638007,15608.26898668998
427.3571079628725,14043.012728307203
428.0410356619443,14521.933643116803
428.72496336101614,14021.650753367983
429.4088910600879,14751.3391808065
430.0928187591597,15059.055654300579
430.7767464582316,13333.631715296748
431.46067415730334,15939.245631552702
432.1446018563752,13981.223880081732
432.828529555447,15022.790798086577
433.5124572545189,13403.04439862219
434.1963849535906,13348.807037843331
434.8803126526624,15468.856279839716
435.5642403517343,14540.854822561567
436.2481680508061,14456.861202021524
436.9320957498779,13763.486863917917
437.6160234489497,13438.569359312613
438.2999511480215,14137.06750243602
438.9838788470933,13369.549839435665
439.66780654616514,13774.733256850112
440.3517342452369,13826.50170362842
441.0356619443088,15563.806319599207
441.7195896433806,14392.64600254329
442.4035173424524,15192.242212722495
443.0874450415242,14616.347789586644
443.771372740596,13718.20307545306
444.4553004396678,15484.385240581712
445.1392281387396,15693.09048937642
445.8231558378114,15396.050142024886
446.5070835368832,13113.524228298367
447.1910112359551,14506.122488600062
447.8749389350269,13767.679195355817
448.55886663409865,15311.470381693467
449.2427943331705,12072.408056290931
449.9267220322423,15215.392994200714
450.6106497313141,14108.520918929957
451.2945774303859,15748.014878684406
451.97850512945774,10824.57912631082
452.6624328285296,13883.897717131771
453.34636052760135,15223.767460145446
454.0302882266732,14264.818505064417
454.714215925745,15354.094956202593
455.3981436248168,13215.262776126583
456.0820713238886,13999.508844815326
456.7659990229605,13210.0342067953
457.4499267220322,14982.491053942118
458.1338544211041,12481.005681255581
458.8177821201759,13829.280868867521
459.5017098192477,12393.303517657312
460.1856375183195,13558.497492352066
460.8695652173913,13633.98458484622
461.5534929164632,13499.324642883286
462.2374206155349,15700.261238188128
462.9213483146068,15146.60660668003
463.6052760136786,14571.829204657477
464.2892037127504,15204.138670068569
464.9731314118222,14858.19705891261
465.657059110894,16171.236038614405
466.3409868099658,13570.243211656069
467.0249145090376,14563.426503724686
467.70884220810944,13568.347589179146
468.3927699071812,14839.200634464383
469.07669760625305,16076.877402757726
469.7606253053249,14496.955224399606
470.4445530043967,14653.094912631506
471.1284807034685,15436.740580771748
471.8124084025403,15625.107231094835
472.4963361016121,14559.892989434962
473.1802638006839,14863.996784369956
473.86419149975575,15555.490766431356
474.5481191988275,14851.729437154609
475.23204689789935,15323.150249912786
475.9159745969712,15932.246415231702
476.59990229604296,15306.980127090892
477.2838299951148,15147.366615471627
477.9677576941866,16331.52145628154
478.6516853932584,16068.644811878452
479.3356130923302,17318.372814270722
480.0195407914021,18296.570355626296
480.7034684904739,16651.50987844001
481.38739618954565,16107.228752201067
482.0713238886175,17098.422176383014
482.7552515876893,17026.017442787506
483.4391792867612,16923.434129547146
484.1231069858329,16441.052342555013
484.8070346849048,18421.420446336557
485.4909623839766,18836.644348400903
486.1748900830484,16765.347818790724
486.8588177821202,18274.22169673637
487.542745481192,17534.31394468627
488.2266731802638,19078.15508428058
488.9106008793356,20705.337878538852
