144.543,5830.439126201032
149.253,6236.8282967139885
153.959,6340.582534985826
158.658,6395.803429111224
163.352,7454.559682829673
168.04,7239.784823281313
172.722,8321.751444290963
177.399,8507.268650214335
182.07,9402.901297343418
186.736,10956.503849692526
191.395,11448.557092794945
196.05,12866.618504253405
200.698,14179.410059176054
205.341,14606.786153294091
209.979,16756.50394846295
214.61,17135.063788618972
219.237,18714.386886212935
223.857,19134.27061910181
228.472,19694.92284320266
233.082,20529.817637918146
237.686,19918.644012774283
242.285,18968.84571128501
246.878,18468.412438818246
251.465,17548.443282172957
256.047,16827.217488725415
260.623,15409.082711611003
265.194,14091.569482858244
269.76,13676.590536701277
274.32,12938.10293264388
278.875,12671.69366935873
283.424,11589.228993500288
287.967,11015.143798794865
292.506,10932.979144839603
297.039,10546.263692753479
301.566,9877.165574046574
306.088,9436.541166534158
310.605,9768.303449559999
315.116,9137.576758434689
319.622,8333.78239725518
324.122,9333.061741420906
328.618,8781.902585324644
333.107,8640.486944716657
337.592,8383.733509363095
342.071,8252.50202227093
346.545,7649.569799311703
351.013,8139.456895500804
355.477,7479.651206617887
359.935,7837.199977236528
364.387,6961.866060460472
368.834,6325.589432759414
373.277,7144.551033264095
377.713,6571.202348150191
382.145,6430.453327041085
386.571,6229.971140672166
390.992,6380.869697739909
395.408,5828.402125230825
399.819,6093.628661070378
404.224,5815.277694972467
408.624,5621.194134351501
413.019,5582.583120524174
417.409,6320.1297417514015
421.794,5133.113188408754
426.173,6107.27024258404
430.548,5538.210621928103
434.917,5770.5776294898615
439.281,5586.018683909976
443.64,5566.135284331424
447.993,5183.882591880204
452.342,5492.290360330764
456.686,5538.910004306801
461.024,5609.052352605232
465.357,6310.8438800774065
469.685,5806.466879991447
474.009,5623.813936884638
478.327,5576.899704884912
482.64,5871.9197205451865
486.948,5720.390811606661
491.251,5988.0698186360605
495.549,5838.980825084408
499.841,6133.354404323836
504.129,5499.341736594463
508.412,5663.337270478426
512.69,6159.618521200964
516.963,5738.55105773671
521.23,5370.117440098568
525.493,5636.7424153623515
529.751,5360.098192359176
534.004,5223.233418156384
538.252,5770.864481018149
542.495,5480.4778547308115
546.733,5471.806275825457
550.966,6041.934850337608
555.194,5569.136391742078
559.418,5673.510351628791
563.636,5412.083328404636
567.85,5771.106329725268
572.058,5300.369384866379
576.262,5152.8706100380705
580.461,4807.875349409971
584.655,5330.011396285025
588.844,5338.851009105131
593.028,5868.052994336075
597.207,5086.711480066181
601.382,5182.67827774676
605.551,5335.434874082685
609.716,5746.161892093538
613.876,4824.308499236899
618.032,5487.036359413403
622.182,4826.4480992178815
626.328,4846.667470669504
630.468,4685.235115885216
634.605,4933.808173822863
638.736,4907.663204880633
642.862,5796.669203846774
646.984,4967.709913147868
651.101,5511.571387228483
655.213,4893.674929070385
659.321,4890.452982513107
663.424,4990.318442824342
667.522,5142.663062737856
671.615,5047.684290707766
675.704,4635.127083002271
679.788,4626.292550434993
683.867,4690.770132268615
687.942,4866.399015117096
692.012,4156.290916263574
696.077,4394.368661359225
700.138,4268.495349704892
