144.543,2747.32157987265
149.253,3120.110205387126
153.959,3221.5081452679774
158.658,3303.2713857504264
163.352,3421.045410502116
168.04,3763.2676836523533
172.722,3619.6558111161953
177.399,3962.6791967533177
182.07,4588.236410635214
186.736,4845.584484514562
191.395,5203.352241590365
196.05,5783.299792826008
200.698,6018.8244221218565
205.341,6651.638922758099
209.979,7302.006500891771
214.61,7778.654875303159
219.237,8408.57550676289
223.857,8602.11332568896
228.472,8793.693564426543
233.082,8561.883423676747
237.686,8779.668464614875
242.285,8741.008142561943
246.878,8320.330084230442
251.465,8095.65034014966
256.047,7217.632755024948
260.623,6522.65434521246
265.194,6501.193418022661
269.76,6020.089307365312
274.32,5560.62926277884
278.875,5142.548110831653
283.424,4858.431129339352
287.967,4808.290776668332
292.506,4689.919315185768
297.039,4290.436299331329
301.566,4137.194978641076
306.088,4089.87647094132
310.605,4076.8121001278982
315.116,3577.963239537293
319.622,3735.8193343632265
324.122,3825.3155062137603
328.618,3719.0661012868795
333.107,3714.809199450797
337.592,3730.1617157721244
342.071,3601.9308051650014
346.545,3843.2295292024264
351.013,3429.3140806296274
355.477,3643.2328789086487
359.935,3528.1896048974727
364.387,3247.2079750555304
368.834,3586.201483169175
373.277,3275.7253092121996
377.713,3418.2245129049475
382.145,3075.9517602272686
386.571,3245.44608224492
390.992,3399.381298333572
395.408,3136.0986837099804
399.819,2972.4852017337566
404.224,3225.0526341948093
408.624,3013.8366650003127
413.019,3121.602415556096
417.409,2931.6866414239194
421.794,3326.3999131952683
426.173,3131.6630140528505
430.548,3050.4377215687678
434.917,3083.6036636476565
439.281,2981.658385594414
443.64,3061.827325759384
447.993,3159.009622098609
452.342,2936.4184352040306
456.686,3400.5607739091934
461.024,2897.8667754552675
465.357,3035.453436503167
469.685,3076.9180414844895
474.009,3301.665905410847
478.327,2925.1712660551652
482.64,3046.8371913162664
486.948,3009.4428508160327
491.251,3058.939891074616
495.549,3028.0586132759627
499.841,2985.271771742771
504.129,3262.1335272309516
508.412,2955.4411746313135
512.69,3128.853458655089
516.963,2788.0772881818084
